client_id,group,journeys,completed_journeys,completed,furthest_step,step_backs,repeated_steps,completion_time_s,effective_time_s,error_rate_a,error_rate_b,step_backs_per_journey,abandoned,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_band
6593447,Control,1,1,True,4,1,0,274.0,231.0,0.0,1.0,1.0,False,6.0,82.0,60.5,U,2.0,158957.46999999997,0.0,3.0,50-65
6593577,Control,1,1,True,4,0,0,80.0,80.0,0.0,0.0,0.0,False,7.0,90.0,29.0,U,2.0,45146.35,6.0,9.0,<35
6593778,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,4.0,59.0,53.0,U,2.0,37193.54,1.0,4.0,50-65
6593913,Test,1,1,True,4,3,0,983.0,680.0,0.0,3.0,3.0,False,7.0,87.0,72.5,U,2.0,57806.91,0.0,3.0,65+
6594076,Control,1,1,True,4,0,0,105.0,105.0,0.0,0.0,0.0,False,5.0,70.0,25.5,F,2.0,76013.87,0.0,4.0,<35
6594655,Test,1,1,True,4,1,2,493.0,410.0,2.0,1.0,1.0,False,13.0,161.0,57.5,F,3.0,50304.2,0.0,3.0,50-65
6594759,Control,1,1,True,4,0,0,115.0,115.0,0.0,0.0,0.0,False,21.0,259.0,72.0,F,2.0,37831.67,0.0,3.0,65+
6594813,Control,1,1,True,4,1,0,261.0,93.0,0.0,1.0,1.0,False,20.0,251.0,51.0,F,2.0,33390.77,3.0,6.0,50-65
6595011,Test,1,1,True,4,1,0,199.0,139.0,0.0,1.0,1.0,False,6.0,72.0,28.5,U,2.0,26130.09,1.0,4.0,<35
6595036,Control,1,1,True,4,0,0,487.0,487.0,0.0,0.0,0.0,False,15.0,189.0,50.0,M,2.0,29359.39,0.0,3.0,35-50
6595285,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,13.0,165.0,33.0,F,3.0,162212.52999999997,3.0,6.0,<35
6595516,Test,1,1,True,4,0,0,120.0,120.0,0.0,0.0,0.0,False,14.0,173.0,61.5,F,2.0,47514.67,6.0,9.0,50-65
6595818,Test,1,0,False,0,0,3,,,3.0,0.0,0.0,True,11.0,141.0,51.0,M,2.0,26625.3,1.0,4.0,50-65
6595891,Control,1,1,True,4,1,0,151.0,126.0,0.0,1.0,1.0,False,15.0,189.0,35.5,U,2.0,53348.23,6.0,9.0,35-50
6596167,Control,2,1,True,4,0,4,1232.0,1011.0,2.0,0.0,0.0,False,12.0,154.0,70.0,M,2.0,141362.47999999998,5.0,8.0,65+
6596429,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,9.0,109.0,51.0,M,2.0,239657.72,5.0,8.0,50-65
6596822,Test,1,1,True,4,0,0,310.0,310.0,0.0,0.0,0.0,False,14.0,176.0,32.5,M,2.0,87589.26,2.0,5.0,<35
6596973,Test,3,0,False,2,1,0,,,0.0,0.3333333333333333,0.3333333333333333,True,23.0,287.0,56.0,F,3.0,703207.56,2.0,6.0,50-65
6597238,Test,1,1,True,4,0,0,180.0,180.0,0.0,0.0,0.0,False,6.0,75.0,33.5,M,2.0,38721.23,3.0,6.0,<35
6597337,Control,1,1,True,4,0,0,118.0,118.0,0.0,0.0,0.0,False,8.0,106.0,29.5,M,2.0,85575.79999999999,4.0,7.0,<35
6597530,Test,1,0,False,1,0,0,,,0.0,0.0,0.0,True,22.0,275.0,61.0,M,2.0,226401.73,6.0,9.0,50-65
6597561,Control,1,1,True,4,0,1,256.0,199.0,1.0,0.0,0.0,False,4.0,59.0,53.5,U,2.0,84794.29000000001,4.0,7.0,50-65
6597894,Control,1,0,False,2,0,0,,,0.0,0.0,0.0,True,10.0,130.0,35.0,F,2.0,42842.75,1.0,4.0,<35
6597999,Control,1,1,True,4,0,0,115.0,115.0,0.0,0.0,0.0,False,15.0,181.0,31.5,F,3.0,35583.23,2.0,5.0,<35
6598277,Test,2,1,True,4,1,1,309.0,309.0,0.5,0.5,0.5,False,11.0,142.0,62.5,F,2.0,30487.09,6.0,9.0,50-65
6598371,Control,2,0,False,3,0,0,,,0.0,0.0,0.0,True,15.0,188.0,43.0,U,2.0,134646.03999999998,6.0,9.0,35-50
6598485,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,13.0,167.0,59.0,M,2.0,139973.75,6.0,9.0,50-65
6598688,Control,1,1,True,4,0,0,132.0,132.0,0.0,0.0,0.0,False,22.0,265.0,56.5,F,3.0,25997.84,2.0,5.0,50-65
6599610,Control,1,1,True,4,2,1,513.0,287.0,1.0,2.0,2.0,False,9.0,109.0,38.5,M,3.0,58245.99,4.0,7.0,35-50
6599771,Control,2,1,True,4,0,0,959.0,959.0,0.0,0.0,0.0,False,14.0,177.0,57.5,F,2.0,28263.07,1.0,4.0,50-65
6599800,Control,1,0,False,1,0,2,,,2.0,0.0,0.0,True,22.0,273.0,57.0,F,3.0,321968.67,6.0,9.0,50-65
6599844,Test,4,1,True,4,9,5,135.0,135.0,1.25,2.25,2.25,False,7.0,91.0,73.0,U,2.0,55094.01,6.0,9.0,65+
6599910,Control,1,1,True,4,0,0,594.0,594.0,0.0,0.0,0.0,False,15.0,189.0,52.5,F,2.0,96351.48,1.0,4.0,50-65
6600012,Test,1,0,False,2,0,0,,,0.0,0.0,0.0,True,8.0,107.0,55.5,F,2.0,33284.899999999994,1.0,4.0,50-65
6600155,Test,1,1,True,4,0,0,177.0,177.0,0.0,0.0,0.0,False,20.0,240.0,19.5,M,2.0,108540.78,6.0,9.0,<35
6600418,Test,1,0,False,0,0,0,,,0.0,0.0,0.0,True,7.0,85.0,32.0,U,2.0,33679.16,2.0,5.0,<35
6600580,Control,1,0,False,3,0,0,,,0.0,0.0,0.0,True,7.0,88.0,36.0,U,2.0,35700.6,3.0,6.0,35-50
6600659,Test,1,0,False,1,1,0,,,0.0,1.0,1.0,True,6.0,75.0,28.0,U,2.0,54033.3,4.0,7.0,<35
6600855,Test,1,0,False,1,2,3,,,3.0,2.0,2.0,True,6.0,82.0,24.0,U,4.0,104379.31,3.0,6.0,<35
6601110,Control,1,0,False,3,0,1,,,1.0,0.0,0.0,True,6.0,72.0,65.0,U,2.0,56302.03999999999,6.0,9.0,50-65
6601169,Control,1,1,True,4,0,2,252.0,209.0,2.0,0.0,0.0,False,22.0,269.0,52.5,M,3.0,379166.94,0.0,3.0,50-65
6601257,Test,1,1,True,4,0,0,165.0,165.0,0.0,0.0,0.0,False,12.0,155.0,66.5,F,2.0,41571.22,1.0,4.0,65+
6601330,Test,1,1,True,4,0,0,163.0,163.0,0.0,0.0,0.0,False,7.0,90.0,56.5,U,2.0,36403.68,4.0,7.0,50-65
6601357,Control,1,1,True,4,0,0,117.0,117.0,0.0,0.0,0.0,False,8.0,103.0,20.5,U,2.0,29405.31,1.0,5.0,<35
6601433,Test,1,1,True,4,1,2,286.0,106.0,2.0,1.0,1.0,False,12.0,155.0,59.5,M,2.0,42621.24,0.0,3.0,50-65
6601486,Test,1,1,True,4,0,0,193.0,193.0,0.0,0.0,0.0,False,24.0,291.0,68.0,F,2.0,131721.15,6.0,9.0,65+
6601606,Control,1,0,False,0,0,0,,,0.0,0.0,0.0,True,17.0,204.0,39.0,F,2.0,25772.7,4.0,7.0,35-50
6601679,Control,2,1,True,4,3,2,112.0,112.0,1.0,1.5,1.5,False,16.0,195.0,62.0,F,2.0,77056.44,0.0,3.0,50-65
6601799,Test,1,0,False,3,1,0,,,0.0,1.0,1.0,True,13.0,156.0,65.0,F,2.0,27695.26,4.0,7.0,50-65
6601821,Control,1,1,True,4,0,1,833.0,293.0,1.0,0.0,0.0,False,11.0,140.0,61.5,F,2.0,232854.23,0.0,3.0,50-65
6601933,Test,2,1,True,4,1,0,293.0,293.0,0.0,0.5,0.5,False,15.0,184.0,36.5,F,2.0,33885.09,2.0,5.0,35-50
6602198,Test,1,1,True,4,0,2,155.0,131.0,2.0,0.0,0.0,False,14.0,170.0,37.0,M,2.0,32993.869999999995,0.0,3.0,35-50
6602220,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,13.0,156.0,33.0,F,3.0,123715.52,6.0,9.0,<35
6602327,Control,1,1,True,4,0,0,423.0,423.0,0.0,0.0,0.0,False,6.0,82.0,48.5,U,2.0,55006.98,0.0,3.0,35-50
6602331,Test,1,1,True,4,0,0,122.0,122.0,0.0,0.0,0.0,False,13.0,160.0,60.5,U,2.0,55713.98,5.0,8.0,50-65
6602680,Test,1,0,False,0,0,1,,,1.0,0.0,0.0,True,13.0,163.0,54.0,M,2.0,29663.74,0.0,4.0,50-65
6602749,Test,1,1,True,4,0,0,275.0,275.0,0.0,0.0,0.0,False,9.0,109.0,44.5,F,2.0,78588.23999999999,6.0,9.0,35-50
6603155,Control,1,0,False,3,1,1,,,1.0,1.0,1.0,True,17.0,213.0,53.0,F,3.0,40557.41,3.0,6.0,50-65
6603236,Control,1,1,True,4,0,0,333.0,333.0,0.0,0.0,0.0,False,18.0,216.0,41.5,F,2.0,124680.26,6.0,9.0,35-50
6603420,Test,2,1,True,4,0,0,254.0,254.0,0.0,0.0,0.0,False,22.0,264.0,55.0,M,4.0,234991.91,2.0,5.0,50-65
6604127,Test,1,1,True,4,1,0,348.0,334.0,0.0,1.0,1.0,False,15.0,190.0,63.0,M,2.0,47720.4,1.0,4.0,50-65
6604463,Test,1,1,True,4,3,2,2784.0,742.0,2.0,3.0,3.0,False,6.0,83.0,58.5,U,2.0,30971.3,1.0,4.0,50-65
6604868,Test,2,1,True,4,2,4,266.0,261.0,2.0,1.0,1.0,False,14.0,168.0,31.5,F,3.0,111701.9,3.0,6.0,<35
6605089,Test,1,0,False,2,2,0,,,0.0,2.0,2.0,True,8.0,97.0,28.0,U,2.0,53243.32,4.0,7.0,<35
